ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
521	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40717755	40717884	40719304	40719409	40717071	40717200	40720217	40720265	521	0,0,0,0,0,0,0,0,0,0,63,0,0	28,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2,1,0,0,0,47,1,0,0,0	255	279	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	0.0,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA	0.5
526	"ENSG00000257103.8_2"	"LSM14A"	chr19	+	34699833	34699956	34706028	34706205	34687538	34687668	34706500	34706566	526	0,178,0,0,109,2,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,54,0,0	0,232,0,0,0,0,0,0,105,172	273	327	1	1.0	NA,1.0,NA,NA,1.0,1.0,NA,NA,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA,NA,1.0,0.0,0.0	0.75
528	"ENSG00000140391.14_2"	"TSPAN3"	chr15	-	77348130	77348205	77348405	77348597	77346519	77346621	77363233	77363451	528	0,0,0,0,0,1,0,1,0,0,0,410,0	8,114,0,0,0,5,0,0,0,0,0,0,0	0,0,0,0,0,0,12,0,3,0	0,0,0,0,0,1,0,0,0,0	342	225	1	1.0	0.0,0.0,NA,NA,NA,0.116,NA,1.0,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,0.0,1.0,NA,1.0,NA	-0.243
534	"ENSG00000163517.14_2"	"HDAC11"	chr3	+	13540012	13540055	13542212	13542289	13538235	13538352	13543370	13543433	534	0,0,0,0,0,0,0,0,0,0,6,0,0	0,5,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,235	193	227	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0	0.5
535	"ENSG00000072110.13_2"	"ACTN1"	chr14	-	69345174	69345240	69345705	69345786	69343798	69343957	69346678	69346825	535	0,0,0,0,0,0,0,0,0,0,796,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,15,0	0,0,0,0,0,0,0,0,0,0	231	216	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.001
541	"ENSG00000112715.20_2"	"VEGFA"	chr6	+	43746196	43746273	43749747	43749824	43745205	43745402	43752277	43752299	541	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,147,0,0,0,0,0,0,0,6,300,0	0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,72,209,1,64,4	227	227	1	1.0	NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,NA	NA,NA,NA,NA,NA,0.0,0.009,0.0,0.0,0.0	-0.002
544	"ENSG00000070081.15_2"	"NUCB2"	chr11	+	17336932	17337022	17351673	17351844	17333574	17333667	17352448	17352530	544	0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,10,0,0,13,0,0,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,16,0,0,0,0	240	321	1	1.0	NA,NA,NA,NA,1.0,0.0,NA,NA,0.0,NA,NA,0.0,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.25
546	"ENSG00000068305.17_2"	"MEF2A"	chr15	+	100211527	100211659	100211724	100211862	100185765	100185969	100214597	100214817	546	0,43,20,434,151,47,0,201,0,0,288,0,1	0,2,0,0,0,0,0,0,0,0,0,435,0	2,0,0,0,0,1,222,0,0,0	0,0,0,0,0,0,0,0,0,0	282	288	1	1.0	NA,0.956,1.0,1.0,1.0,1.0,NA,1.0,NA,NA,1.0,0.0,1.0	1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA	-0.116
547	"ENSG00000255245.4_2"	"FXYD6-FXYD2"	chr11	-	117711033	117711083	117711862	117711899	117710495	117710545	117712505	117712580	547	0,0,0,0,0,0,0,0,0,0,0,0,0	56,387,0,0,78,0,0,7,23,0,398,0,1217	24,11,0,0,0,5,4,0,0,0	63,17,0,0,0,222,280,97,0,0	187	200	1	1.0	0.0,0.0,NA,NA,0.0,NA,NA,0.0,0.0,NA,0.0,NA,0.0	0.289,0.409,NA,NA,NA,0.024,0.015,0.0,NA,NA	-0.147
562	"ENSG00000139132.14_2"	"FGD4"	chr12	+	32729199	32729383	32734893	32735401	32717070	32717223	32751430	32751520	562	0,136,0,67,0,0,0,0,0,356,0,0,0	4,175,2,162,0,49,0,0,0,0,0,81,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,48,102,74,0,0	334	658	1	1.0	0.0,0.605,0.0,0.449,NA,0.0,NA,NA,NA,1.0,NA,0.0,NA	NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA	0.293
563	"ENSG00000104299.14_2"	"INTS9"	chr8	-	28669843	28669978	28671008	28671129	28654060	28654172	28692808	28692895	563	0,0,0,0,0,0,0,0,0,0,0,0,0	0,42,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,36,0,0	0,0,0,0,0,0,112,0,0,0	271	285	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,1.0,NA,NA	-0.5
581	"ENSG00000135535.15_2"	"CD164"	chr6	-	109691613	109691670	109697276	109697315	109687720	109690220	109699102	109699174	581	0,0,0,0,0,1,0,0,0,0,0,0,0	0,3,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,11,0,0,0,0,0	0,0,0,0,48,0,144,2,0,0	189	207	1	1.0	NA,0.0,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,0.201,NA,0.0,0.0,NA,NA	0.266
582	"ENSG00000163904.12_2"	"SENP2"	chr3	+	185316199	185316333	185316745	185316812	185307901	185307957	185318552	185318643	582	0,92,0,0,0,0,0,0,0,0,0,0,0	0,0,0,239,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,1	284	217	1	1.0	NA,1.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,1.0,NA,NA,0.0	0.0
589	"ENSG00000172995.16_2"	"ARPP21"	chr3	+	35748465	35748574	35750460	35750562	35732356	35732497	35756930	35756968	589	0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,3,0,0,0,0,0,0,0	0,0,0,0,0,36,0,76,0,0	0,0,0,0,0,0,0,1,0,0	259	252	1	1.0	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,1.0	NA,NA,NA,NA,NA,1.0,NA,0.987,NA,NA	-0.494
592	"ENSG00000138698.14_2"	"RAP1GDS1"	chr4	+	99264289	99264412	99273626	99273752	99214558	99214666	99300167	99300314	592	0,4,0,1,0,55,0,0,0,0,337,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,28,0	0,0,0,0,0,0,0,0,0,0	273	276	1	1.0	NA,1.0,NA,1.0,NA,1.0,NA,NA,0.0,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA	-0.2
593	"ENSG00000138698.14_2"	"RAP1GDS1"	chr4	+	99264289	99264412	99273626	99273752	99214558	99214666	99313102	99313231	593	0,4,0,1,0,55,0,0,0,0,337,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,28,0	283,0,0,0,0,0,0,0,284,0	273	276	1	1.0	NA,1.0,NA,1.0,NA,1.0,NA,NA,NA,NA,1.0,NA,NA	0.0,NA,NA,NA,NA,NA,NA,NA,0.091,NA	0.955
594	"ENSG00000138698.14_2"	"RAP1GDS1"	chr4	+	99313102	99313231	99325627	99325753	99273626	99273752	99337895	99338039	594	0,0,0,0,0,0,0,0,0,0,0,0,0	0,45,0,0,0,0,0,0,0,0,0,6,0	283,0,0,0,0,0,0,0,284,0	0,0,0,0,0,8,0,0,0,0	279	276	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	1.0,NA,NA,NA,NA,0.0,NA,NA,1.0,NA	-0.667
598	"ENSG00000082397.17_2"	"EPB41L3"	chr18	-	5394675	5394792	5395065	5395146	5392379	5393477	5395607	5395706	598	0,31,0,0,0,81,0,0,0,0,0,0,0	0,188,0,0,0,2,0,0,22,0,0,7,0	0,0,0,0,0,0,0,116,0,19	0,0,0,0,33,0,1,0,0,2	231	267	1	1.0	NA,0.16,NA,NA,NA,0.979,NA,NA,0.0,NA,NA,0.0,NA	NA,NA,NA,NA,0.0,NA,0.0,1.0,NA,0.917	-0.195
615	"ENSG00000049618.22_2"	"ARID1B"	chr6	+	157431605	157431695	157454161	157454341	157405795	157406039	157469757	157470085	615	0,19,0,81,0,0,0,0,1,1,0,0,0	0,0,0,0,0,6,0,0,0,0,339,0,0	18,0,0,0,0,0,272,0,265,0	0,0,0,0,0,0,78,0,0,0	240	330	1	1.0	NA,1.0,NA,1.0,NA,0.0,NA,NA,1.0,1.0,0.0,NA,NA	1.0,NA,NA,NA,NA,NA,0.827,NA,1.0,NA	-0.276
616	"ENSG00000049618.22_2"	"ARID1B"	chr6	+	157454161	157454341	157469757	157470085	157431605	157431695	157488173	157488319	616	0,28,0,0,0,19,0,146,0,0,0,0,0	0,9,0,0,0,0,0,0,0,0,453,0,0	0,0,0,0,0,0,362,1,0,144	0,0,0,0,0,0,39,0,0,0	330	478	1	1.0	NA,0.818,NA,NA,NA,1.0,NA,1.0,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,0.931,1.0,NA,1.0	-0.272
618	"ENSG00000074603.18_2"	"DPP8"	chr15	-	65746600	65746753	65748562	65748709	65744297	65744440	65756098	65756244	618	0,71,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,10,0,0,0	226,0,0,0,0,0,0,47,0,0	297	303	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	0.0,NA,NA,NA,NA,1.0,1.0,0.0,NA,NA	0.5
631	"ENSG00000164414.16_2"	"SLC35A1"	chr6	+	88216099	88216166	88218137	88218314	88210875	88211028	88218758	88218893	631	0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,0,0,0,0,0,0,0,0,0,0,0	0,136,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	217	327	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
643	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21308880	21308901	21324093	21324126	21307540	21307720	21329205	21329301	643	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,16,0,0,0,0	0,0,0,0,0,32,0,0,0,0	0,56,0,0,0,2,0,0,0,0	183	171	1	1.0	NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,0.937,NA,NA,NA,NA	-0.469
644	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21308880	21308901	21327691	21327805	21307540	21307720	21329205	21329301	644	8,0,0,0,0,0,0,270,0,0,0,0,0	0,0,0,0,1,0,0,0,16,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,56,0,0,0,2,0,0,0,0	264	171	1	1.0	1.0,NA,NA,NA,0.0,NA,NA,1.0,0.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
645	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21324093	21324126	21327691	21327805	21307540	21307720	21329205	21329301	645	8,0,0,0,0,0,0,270,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,32,0,0,0,0	264	183	1	1.0	1.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	1.0
646	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21329205	21329301	21377358	21377487	21307540	21307720	21415630	21415706	646	102,33,0,4,0,42,0,0,20,0,382,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,323,0,0,0,4,269,60,18,0	0,368,0,0,19,0,0,0,0,0	279	246	1	1.0	1.0,1.0,NA,1.0,NA,1.0,NA,NA,1.0,NA,1.0,NA,NA	NA,0.436,NA,NA,0.0,1.0,1.0,1.0,1.0,NA	0.261
649	"ENSG00000161010.14_2"	"C5orf45"	chr5	-	179271151	179271227	179274977	179275066	179268906	179269064	179280377	179280437	649	0,39,0,0,0,0,0,0,0,0,0,0,0	0,56,0,0,0,162,0,0,0,0,0,0,0	289,21,0,0,0,0,0,155,0,0	0,0,0,0,0,0,0,0,0,0	239	226	1	1.0	NA,0.397,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	1.0,1.0,NA,NA,NA,NA,NA,1.0,NA,NA	-0.801
655	"ENSG00000147050.14_2"	"KDM6A"	chrX	+	44919266	44919401	44919853	44920009	44918491	44918711	44920568	44920664	655	0,0,0,0,0,0,0,0,1,0,0,0,0	9,0,0,0,0,0,0,0,1,0,342,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,23,0,0	285	306	1	1.0	0.0,NA,NA,NA,NA,NA,NA,NA,0.518,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	0.173
657	"ENSG00000214046.8_2"	"SMIM7"	chr19	-	16764845	16764936	16770205	16770258	16757906	16758072	16770769	16770811	657	0,0,0,0,0,0,0,0,0,0,95,0,0	0,0,0,0,0,0,0,0,0,0,640,0,0	0,0,0,0,0,25,0,0,0,0	0,0,0,0,0,60,11,30,0,0	203	241	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA	NA,NA,NA,NA,NA,0.331,0.0,0.0,NA,NA	0.04
660	"ENSG00000181315.10_2"	"ZNF322"	chr6	-	26643886	26643956	26658785	26658874	26634620	26638956	26659668	26659980	660	0,0,0,0,0,307,0,0,0,0,0,15,0	0,10,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,62,0,0,0,0	0,0,0,0,0,0,0,0,0,115	239	220	1	1.0	NA,0.0,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.0	0.167
661	"ENSG00000138613.13_2"	"APH1B"	chr15	+	63579622	63579745	63594543	63594671	63578756	63578827	63597812	63598000	661	0,0,0,0,0,192,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,90	0,0,0,0,0,0,62,0,0,0	273	278	1	1.0	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,0.0,NA,NA,1.0	0.5
672	"ENSG00000136279.19_2"	"DBNL"	chr7	+	44092465	44092540	44096355	44096502	44091428	44091541	44097380	44097458	672	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,4,0,0,0,0	0,0,0,0,0,19,0,0,0,0	0,0,0,0,0,0,0,73,0,0	225	297	1	1.0	NA,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	-0.5
677	"ENSG00000062485.18_2"	"CS"	chr12	-	56677575	56677641	56679699	56679807	56676643	56676775	56680378	56680429	677	0,203,0,0,0,0,0,0,0,0,0,19,0	0,0,0,0,0,0,0,0,0,0,0,273,0	0,0,0,0,0,101,0,0,0,0	0,0,0,0,0,0,0,0,0,0	258	216	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055,NA	NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	-0.473
688	"ENSG00000139620.12_2"	"KANSL2"	chr12	-	49054148	49054402	49056342	49056437	49048723	49048843	49061475	49061572	688	0,0,0,0,0,0,0,0,1,0,0,0,0	0,93,238,0,0,123,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,51,0,0,0	245	404	1	1.0	NA,0.0,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,0.0,NA,NA,NA	-0.25
689	"ENSG00000139620.12_2"	"KANSL2"	chr12	-	49054250	49054402	49056342	49056437	49048723	49048843	49061475	49061572	689	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,19,0,0,0	245	302	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA,0.0,NA,NA,NA	0.5
695	"ENSG00000147099.19_1"	"HDAC8"	chrX	-	71787738	71787880	71788603	71788734	71715005	71715118	71791906	71791959	695	0,73,0,0,0,0,115,0,18,0,0,0,0	134,0,0,0,0,0,0,0,3,0,0,0,0	0,114,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	281	292	1	1.0	0.0,1.0,NA,NA,NA,NA,1.0,NA,0.862,NA,NA,NA,NA	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA	-0.284
711	"ENSG00000076685.18_2"	"NT5C2"	chr10	-	104866345	104866463	104871501	104871562	104865462	104865558	104899162	104899236	711	0,0,0,0,0,0,0,0,0,0,0,113,0	4,43,0,0,0,0,0,0,0,0,2,167,0	0,0,0,0,0,0,0,0,0,0	0,207,0,0,0,17,129,0,0,0	211	268	1	1.0	0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.462,NA	NA,0.0,NA,NA,NA,0.0,0.0,NA,NA,NA	0.116
712	"ENSG00000076685.18_2"	"NT5C2"	chr10	-	104871501	104871562	104899162	104899236	104866345	104866463	104934614	104934739	712	0,90,0,0,256,0,0,141,0,0,4,120,0	0,63,0,0,0,0,0,0,0,0,0,71,0	0,37,0,0,0,17,0,0,0,0	0,0,0,0,0,0,0,0,0,0	224	211	1	1.0	NA,0.574,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,0.614,NA	NA,1.0,NA,NA,NA,1.0,NA,NA,NA,NA	-0.162
723	"ENSG00000160201.11_2"	"U2AF1"	chr21	-	44520562	44520629	44521475	44521542	44515803	44515853	44524424	44524512	723	0,99,0,0,0,0,0,0,0,18,0,0,0	0,0,0,0,0,0,0,0,0,0,0,87,0	0,0,0,0,0,0,0,6,0,0	74,0,0,0,0,0,0,0,0,0	217	217	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,1.0,NA,0.0,NA	0.0,NA,NA,NA,NA,NA,NA,1.0,NA,NA	0.167
727	"ENSG00000091129.19_2"	"NRCAM"	chr7	-	107808721	107808847	107815766	107815802	107800805	107800937	107816874	107817051	727	0,66,2,0,0,105,0,0,48,0,0,0,0	0,0,0,130,0,0,0,0,0,0,0,0,0	0,0,0,0,0,46,0,79,0,0	0,0,0,0,0,0,0,0,0,0	186	276	1	1.0	NA,1.0,1.0,0.0,NA,1.0,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,1.0,NA,1.0,NA,NA	-0.2
730	"ENSG00000135679.22_2"	"MDM2"	chr12	+	69207333	69207408	69210591	69210725	69202991	69203072	69214104	69214154	730	0,38,0,0,0,10,0,0,0,0,0,0,0	0,60,0,0,0,64,0,0,0,0,0,144,0	0,0,0,0,21,0,0,0,200,0	0,0,0,0,0,37,63,0,0,0	225	284	1	1.0	NA,0.444,NA,NA,NA,0.165,NA,NA,NA,NA,NA,0.0,NA	NA,NA,NA,NA,1.0,0.0,0.0,NA,1.0,NA	-0.297
738	"ENSG00000164073.9_1"	"MFSD8"	chr4	-	128861007	128861152	128863199	128863313	128859937	128859993	128864906	128865147	738	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,8,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,8,0,0	0,0,0,0,0,0,0,0,0,0	264	295	1	1.0	NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA	-0.5
739	"ENSG00000182919.14_1"	"C11orf54"	chr11	+	93488375	93488552	93490481	93490631	93487101	93487203	93492907	93493024	739	0,4,0,0,0,33,0,0,0,0,0,0,0	0,137,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,61,0,0,0,0	173,0,0,0,0,0,0,0,2,0	327	300	1	1.0	NA,0.026,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.0,NA	0.0,NA,NA,NA,NA,1.0,NA,NA,0.0,NA	0.009
740	"ENSG00000130402.11_2"	"ACTN4"	chr19	+	39200896	39200982	39201915	39202001	39200034	39200116	39205108	39205201	740	28,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,84,0,0,0,0,0,0,0	0,0,0,0,59,0,0,97,0,0	0,0,0,0,0,1,16,0,0,0	236	236	1	1.0	1.0,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,1.0,0.0,0.0,1.0,NA,NA	0.0
741	"ENSG00000130402.11_2"	"ACTN4"	chr19	+	39218585	39218666	39218955	39219021	39217596	39217743	39219635	39219794	741	0,0,0,0,0,0,0,0,0,0,0,11,0	11,78,2,0,0,0,2,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,10,0,0,0	231	216	1	1.0	0.0,0.0,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA	NA,NA,NA,NA,NA,NA,0.158,NA,NA,NA	0.042
749	"ENSG00000272305.5_2"	"RP11-894J14.5"	chr3	-	53111994	53112227	53126384	53126634	53111703	53111844	53133396	53133469	749	0,0,0,0,0,0,0,0,42,0,0,0,0	0,0,0,0,0,0,0,0,6,0,1,0,0	100,0,0,0,0,39,0,0,0,0	0,0,0,0,0,0,0,22,0,0	400	383	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,0.0,NA,NA	1.0,NA,NA,NA,NA,1.0,NA,0.0,NA,NA	-0.232
752	"ENSG00000188243.12_1"	"COMMD6"	chr13	-	76104249	76104402	76104446	76104541	76100571	76100775	76111799	76111811	752	0,0,0,0,0,0,0,0,0,0,0,0,0	64,0,0,0,0,46,1,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,2	124,0,0,0,0,57,184,116,1,0	245	303	1	1.0	0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA,NA	0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,1.0	-0.167
755	"ENSG00000028203.17_1"	"VEZT"	chr12	+	95650325	95650398	95650925	95651015	95645715	95645847	95656681	95656857	755	0,41,0,0,0,0,0,0,0,0,0,0,0	0,6,0,0,255,56,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,3,0,0,85,0	223	240	1	1.0	NA,0.88,NA,NA,0.0,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA	0.293
756	"ENSG00000028203.17_1"	"VEZT"	chr12	+	95650325	95650398	95650929	95651015	95645715	95645847	95656681	95656857	756	0,41,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,56,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,85,0	223	236	1	1.0	NA,1.0,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA	0.5
759	"ENSG00000099968.17_1"	"BCL2L13"	chr22	+	18165979	18166087	18185008	18185152	18138427	18138598	18209442	18213621	759	0,91,0,0,0,0,0,0,0,0,0,0,0	0,27,0,15,0,107,0,0,0,0,0,0,0	0,0,0,0,0,65,0,0,0,0	0,0,0,0,18,0,0,13,0,0	258	294	1	1.0	NA,0.793,NA,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,0.0,1.0,NA,0.0,NA,NA	-0.069
768	"ENSG00000080845.17_1"	"DLGAP4"	chr20	+	35127644	35127724	35127990	35128079	35125107	35125469	35128601	35129014	768	88,0,0,0,0,11,0,0,0,0,0,0,0	0,19,0,0,0,257,0,0,0,0,0,0,1	60,0,0,0,0,0,28,0,0,0	0,0,0,2,0,0,287,0,0,0	230	239	1	1.0	1.0,0.0,NA,NA,NA,0.043,NA,NA,NA,NA,NA,NA,0.0	1.0,NA,NA,0.0,NA,NA,0.092,NA,NA,NA	-0.103
770	"ENSG00000119684.15_2"	"MLH3"	chr14	-	75500121	75500193	75506613	75506718	75498770	75498882	75508317	75508403	770	0,0,0,0,0,0,0,0,6,0,0,0,0	0,0,0,75,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,13,0,0,0,0	255	222	1	1.0	NA,NA,NA,0.0,NA,NA,NA,NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA	0.5
773	"ENSG00000185345.18_2"	"PARK2"	chr6	-	162622162	162622284	162683556	162683797	162475122	162475206	162864341	162864505	773	0,0,0,1,0,0,0,0,0,0,87,0,0	0,17,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,1,3,0	0,0,0,0,0,0,0,0,0,0	391	272	1	1.0	NA,0.0,NA,1.0,NA,NA,0.0,NA,NA,NA,1.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,1.0,1.0,NA	-0.5
774	"ENSG00000185345.18_2"	"PARK2"	chr6	-	162683556	162683797	162864341	162864505	162622162	162622284	163148693	163148700	774	0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,87,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,3,0	314	391	1	1.0	NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,0.0,NA	0.5
779	"ENSG00000132530.16_2"	"XAF1"	chr17	+	6663724	6663920	6665473	6665559	6661407	6661543	6673961	6674303	779	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,109,0,0	64,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	346	236	1	1.0	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA	1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA	-1.0
785	"ENSG00000224078.12_2"	"SNHG14"	chr15	+	25446798	25446842	25448698	25448743	25446282	25446413	25449316	25449447	785	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,37,0,0	0,0,0,0,0,9,0,0,0,0	194	195	1	1.0	NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.0,NA,1.0,NA,NA	0.5
