ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
659	"ENSG00000169314.14_1"	"C22orf15"	chr22	+	24106979	24107089	24107563	24107644	24106825	24106900	24107907	24108048
660	"ENSG00000126878.12_1"	"AIF1L"	chr9	+	133981574	133981652	133983284	133983552	133972188	133972250	133986983	133987050
661	"ENSG00000237187.8_1"	"NR2F1-AS1"	chr5	-	92831762	92831809	92880500	92880621	92774408	92774447	92889466	92889569
662	"ENSG00000137764.19_2"	"MAP2K5"	chr15	+	67855620	67855688	67873091	67873161	67842371	67842420	67878227	67878268
663	"ENSG00000118473.21_1"	"SGIP1"	chr1	+	67099762	67099846	67101626	67101698	67098752	67098777	67105459	67105516
664	"ENSG00000118473.21_1"	"SGIP1"	chr1	+	67160121	67160187	67161116	67161176	67155872	67155999	67184976	67185088
665	"ENSG00000100485.11_1"	"SOS2"	chr14	-	50641171	50641270	50647289	50647400	50628199	50628327	50649180	50649324
666	"ENSG00000158483.15_1"	"FAM86C1"	chr11	+	71502781	71502865	71504425	71504527	71500828	71500891	71507062	71507212
667	"ENSG00000158483.15_1"	"FAM86C1"	chr11	+	71502784	71502865	71504425	71504527	71500828	71500891	71507062	71507212
668	"ENSG00000240344.8_1"	"PPIL3"	chr2	-	201747064	201747105	201749984	201750066	201746143	201746211	201750420	201750495
669	"ENSG00000240344.8_1"	"PPIL3"	chr2	-	201747064	201747105	201749984	201750090	201746143	201746211	201750420	201750495
670	"ENSG00000240344.8_1"	"PPIL3"	chr2	-	201747064	201747158	201749984	201750066	201746143	201746211	201750420	201750495
671	"ENSG00000240344.8_1"	"PPIL3"	chr2	-	201747064	201747158	201749984	201750090	201746143	201746211	201750420	201750495
672	"ENSG00000183317.16_2"	"EPHA10"	chr1	-	38187677	38187968	38188476	38188603	38187331	38187517	38188712	38188838
673	"ENSG00000152457.17_2"	"DCLRE1C"	chr10	-	14987433	14987564	14989523	14989608	14987103	14987188	14991034	14991086
674	"ENSG00000110921.12_2"	"MVK"	chr12	+	110017606	110017751	110019199	110019355	110013802	110013950	110023826	110023930
675	"ENSG00000056998.18_1"	"GYG2"	chrX	+	2761253	2761395	2772020	2772195	2748101	2748236	2773033	2773196
676	"ENSG00000169660.15_2"	"HEXDC"	chr17	+	80382269	80382379	80385905	80386003	80377624	80377759	80386433	80386521
677	"ENSG00000169660.15_2"	"HEXDC"	chr17	+	80382294	80382379	80385905	80386003	80377624	80377759	80386433	80386521
678	"ENSG00000125746.15_2"	"EML2"	chr19	-	46120887	46120955	46122317	46122449	46120022	46120111	46124464	46124590
679	"ENSG00000119048.7_2"	"UBE2B"	chr5	+	133712359	133712385	133716409	133716499	133710073	133710154	133724015	133724104
680	"ENSG00000169398.19_2"	"PTK2"	chr8	-	141756858	141756959	141762330	141762415	141754750	141754866	141771263	141771361
681	"ENSG00000169398.19_2"	"PTK2"	chr8	-	141840570	141840625	141856358	141856421	141828978	141829119	141856697	141856777
682	"ENSG00000169398.19_2"	"PTK2"	chr8	-	141874410	141874498	141889569	141889736	141856697	141856777	141900641	141900868
683	"ENSG00000053524.11_1"	"MCF2L2"	chr3	-	183059327	183059418	183097084	183097199	183056587	183056707	183107483	183107567
684	"ENSG00000089123.15_2"	"TASP1"	chr20	-	13539654	13539761	13550153	13550233	13514668	13514788	13561543	13561628
685	"ENSG00000089123.15_2"	"TASP1"	chr20	-	13539654	13539761	13561543	13561628	13514668	13514788	13567896	13568017
686	"ENSG00000128609.14_1"	"NDUFA5"	chr7	-	123190523	123190640	123197457	123197502	123185664	123185730	123197828	123197958
687	"ENSG00000273000.5_2"	"KB-1572G7.2"	chr22	-	24025911	24026054	24029024	24029182	24002051	24002187	24032418	24032480
688	"ENSG00000152495.10_1"	"CAMK4"	chr5	+	110679721	110679800	110730407	110730480	110559783	110560342	110782383	110782474
689	"ENSG00000152495.10_1"	"CAMK4"	chr5	+	110679721	110679800	110710547	110710610	110560106	110560342	110730407	110730480
690	"ENSG00000164398.12_2"	"ACSL6"	chr5	-	131310450	131310528	131310585	131310663	131308958	131309093	131312340	131312414
691	"ENSG00000170632.13_2"	"ARMC10"	chr7	+	102727315	102727384	102732923	102733100	102727076	102727211	102737723	102737795
692	"ENSG00000118997.13_2"	"DNAH7"	chr2	-	196689685	196689833	196698929	196699084	196688978	196689169	196709725	196709889
693	"ENSG00000143436.10_2"	"MRPL9"	chr1	-	151733291	151733375	151733926	151734028	151732118	151732657	151734580	151734631
694	"ENSG00000263715.7_2"	"CRHR1"	chr17	+	43893828	43893948	43898720	43898806	43884375	43884463	43906580	43906687
695	"ENSG00000160917.14_1"	"CPSF4"	chr7	+	99047898	99047994	99048324	99048418	99045743	99045896	99049990	99050063
696	"ENSG00000262879.5_1"	"RP11-156P1.3"	chr17	-	45112409	45112492	45131483	45131579	45110643	45110747	45133825	45134119
697	"ENSG00000165259.13_2"	"HDX"	chrX	-	83730258	83730405	83743031	83743140	83723479	83724583	83757349	83757461
698	"ENSG00000151116.16_1"	"UEVLD"	chr11	-	18591760	18591924	18596893	18596959	18587893	18588029	18600270	18600355
699	"ENSG00000143207.19_2"	"RFWD2"	chr1	-	176085759	176085817	176104145	176104222	176054911	176055026	176118141	176118210
700	"ENSG00000143207.19_2"	"RFWD2"	chr1	-	176105623	176105683	176118141	176118210	176104145	176104222	176132004	176132124
701	"ENSG00000166199.12_2"	"ALKBH3"	chr11	+	43913590	43913679	43918744	43918904	43911274	43911378	43923065	43923275
702	"ENSG00000172005.10_1"	"MAL"	chr2	+	95713703	95713871	95715325	95715451	95691537	95691630	95719125	95719737
703	"ENSG00000116667.12_2"	"C1orf21"	chr1	+	184476721	184476816	184559872	184559949	184446519	184446737	184567534	184567595
704	"ENSG00000118873.15_2"	"RAB3GAP2"	chr1	-	220383729	220383831	220384142	220384218	220379248	220379348	220384296	220384344
705	"ENSG00000131626.16_2"	"PPFIA1"	chr11	+	70196028	70196145	70197099	70197129	70194294	70194526	70200406	70200558
706	"ENSG00000152061.23_2"	"RABGAP1L"	chr1	+	174780969	174781098	174926593	174926686	174769069	174769638	174938413	174938524
707	"ENSG00000250770.3_2"	"RP5-1063M23.3"	chr12	-	3415929	3416034	3416375	3416642	3412947	3413103	3416913	3416984
708	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40717755	40717884	40719172	40719218	40717071	40717200	40719304	40719409
709	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40717755	40717884	40719172	40719218	40717071	40717200	40720217	40720265
710	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40717755	40717884	40719304	40719404	40717071	40717200	40720217	40720265
711	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40717755	40717884	40719304	40719409	40717071	40717200	40720217	40720265
712	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40719172	40719218	40719304	40719404	40717071	40717200	40720217	40720265
713	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40719172	40719218	40719304	40719409	40717071	40717200	40720217	40720265
714	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40719172	40719218	40719304	40719404	40717755	40717884	40720217	40720265
715	"ENSG00000205581.10_1"	"HMGN1"	chr21	-	40719172	40719218	40719304	40719409	40717755	40717884	40720217	40720265
716	"ENSG00000257103.8_2"	"LSM14A"	chr19	+	34699833	34699956	34706028	34706205	34687538	34687668	34706500	34706566
717	"ENSG00000176783.14_2"	"RUFY1"	chr5	+	179020478	179020646	179021866	179021964	179018625	179018742	179023562	179023682
718	"ENSG00000186409.14_2"	"CCDC30"	chr1	+	42938792	42938974	42946131	42946237	42929024	42929328	42948333	42948487
719	"ENSG00000198270.12_2"	"TMEM116"	chr12	-	112403398	112403563	112416539	112416591	112381068	112381173	112429561	112429693
720	"ENSG00000167522.14_2"	"ANKRD11"	chr16	-	89383340	89383483	89484691	89484776	89371613	89371752	89556652	89556969
721	"ENSG00000140391.14_2"	"TSPAN3"	chr15	-	77348130	77348205	77348405	77348597	77346519	77346621	77363233	77363451
722	"ENSG00000101019.21_1"	"UQCC1"	chr20	-	33971840	33971936	33974079	33974192	33969720	33969828	33981894	33981999
723	"ENSG00000101019.21_1"	"UQCC1"	chr20	-	33972361	33972447	33980038	33980080	33971840	33971936	33981894	33981999
724	"ENSG00000163517.14_2"	"HDAC11"	chr3	+	13524963	13525064	13543370	13543433	13522745	13522894	13544383	13544480
725	"ENSG00000163517.14_2"	"HDAC11"	chr3	+	13540012	13540055	13542212	13542289	13538235	13538352	13543370	13543433
726	"ENSG00000072110.13_2"	"ACTN1"	chr14	-	69345174	69345240	69345705	69345786	69343798	69343957	69346678	69346825
727	"ENSG00000237943.6_1"	"PRKCQ-AS1"	chr10	+	6627759	6627808	6628724	6628842	6627519	6627674	6630227	6630358
728	"ENSG00000021461.16_1"	"CYP3A43"	chr7	+	99434075	99434169	99453213	99453341	99425671	99425809	99454455	99454522
729	"ENSG00000021461.16_1"	"CYP3A43"	chr7	+	99447168	99447317	99453213	99453341	99445788	99445877	99454455	99454522
730	"ENSG00000021461.16_1"	"CYP3A43"	chr7	+	99447601	99447722	99453213	99453341	99447168	99447317	99454455	99454522
731	"ENSG00000233723.7_2"	"LINC01122"	chr2	+	58688912	58688980	58883784	58883846	58655472	58655599	59077564	59077741
732	"ENSG00000112715.20_2"	"VEGFA"	chr6	+	43746196	43746273	43749747	43749824	43745205	43745402	43752277	43752299
733	"ENSG00000112715.20_2"	"VEGFA"	chr6	+	43748468	43748540	43749692	43749789	43746625	43746655	43752277	43752299
734	"ENSG00000243137.7_1"	"PSG4"	chr19	-	43699146	43699425	43702148	43702427	43698491	43698746	43708037	43708403
735	"ENSG00000070081.15_2"	"NUCB2"	chr11	+	17336932	17337022	17351673	17351844	17333574	17333667	17352448	17352530
736	"ENSG00000135596.17_2"	"MICAL1"	chr6	-	109770602	109770684	109770859	109770986	109769934	109770082	109771172	109771288
737	"ENSG00000205336.11_2"	"ADGRG1"	chr16	+	57655602	57655757	57675502	57675620	57654007	57654048	57684164	57684263
738	"ENSG00000204084.12_2"	"INPP5B"	chr1	-	38348478	38348590	38351309	38351497	38345756	38345866	38352559	38352676
739	"ENSG00000068305.17_2"	"MEF2A"	chr15	+	100211527	100211659	100211724	100211862	100185765	100185969	100214597	100214817
740	"ENSG00000255245.4_2"	"FXYD6-FXYD2"	chr11	-	117711033	117711083	117711862	117711899	117710495	117710545	117712505	117712580
741	"ENSG00000079156.16_1"	"OSBPL6"	chr2	+	179204398	179204491	179209012	179209087	179203717	179203821	179213950	179214116
742	"ENSG00000143498.17_1"	"TAF1A"	chr1	-	222753100	222753214	222757469	222757639	222750786	222750985	222761784	222761907
743	"ENSG00000104812.14_2"	"GYS1"	chr19	-	49489106	49489292	49490450	49490642	49488717	49488862	49494558	49494740
744	"ENSG00000003400.14_2"	"CASP10"	chr2	+	202068452	202068489	202072797	202072906	202060564	202060671	202073792	202074285
745	"ENSG00000057252.12_1"	"SOAT1"	chr1	+	179271811	179271937	179292571	179292630	179262848	179263071	179304640	179304792
746	"ENSG00000158089.14_1"	"GALNT14"	chr2	-	31215703	31215873	31337608	31337693	31189069	31189168	31348019	31348119
747	"ENSG00000158089.14_1"	"GALNT14"	chr2	-	31295928	31296041	31337608	31337693	31215703	31215873	31348019	31348119
748	"ENSG00000158089.14_1"	"GALNT14"	chr2	-	31348019	31348119	31355495	31355578	31215703	31215873	31360823	31360921
749	"ENSG00000256861.1_2"	"RP11-512M8.5"	chr12	-	122726928	122727055	122729115	122729309	122724424	122724492	122734417	122734592
750	"ENSG00000058453.16_2"	"CROCC"	chr1	+	17257785	17257892	17263131	17263368	17256923	17257089	17264135	17264232
751	"ENSG00000058091.16_2"	"CDK14"	chr7	+	90237843	90237889	90295653	90295725	90233531	90233563	90355880	90356126
752	"ENSG00000078403.16_2"	"MLLT10"	chr10	+	21827761	21827841	21846549	21846753	21823573	21823733	21875222	21875277
753	"ENSG00000078403.16_2"	"MLLT10"	chr10	+	21830191	21830290	21846549	21846753	21827761	21827841	21875222	21875277
754	"ENSG00000078403.16_2"	"MLLT10"	chr10	+	21830191	21830290	21860903	21860955	21827761	21827841	21875222	21875277
755	"ENSG00000078403.16_2"	"MLLT10"	chr10	+	21846549	21846753	21860903	21860955	21827761	21827841	21875222	21875277
756	"ENSG00000214940.4"	"NPIPA8"	chr16	-	18426311	18426397	18426456	18426588	18421970	18422099	18428567	18428824
757	"ENSG00000173258.12_2"	"ZNF483"	chr9	+	114289547	114290087	114293154	114293243	114287438	114287542	114296018	114296145
758	"ENSG00000170959.14_2"	"DCDC1"	chr11	-	30965128	30965221	30973991	30974115	30953317	30953499	31086015	31086173
759	"ENSG00000253554.5_1"	"RP11-32K4.1"	chr8	-	65079531	65079584	65143112	65143176	65063649	65063721	65280897	65281115
760	"ENSG00000139132.14_2"	"FGD4"	chr12	+	32729199	32729383	32734893	32735401	32717070	32717223	32751430	32751520
761	"ENSG00000104299.14_2"	"INTS9"	chr8	-	28669843	28669978	28671008	28671129	28654060	28654172	28692808	28692895
762	"ENSG00000104299.14_2"	"INTS9"	chr8	-	28671008	28671129	28692808	28692895	28669843	28669978	28695153	28695293
763	"ENSG00000214941.7_2"	"ZSWIM7"	chr17	-	15884353	15884458	15890113	15890206	15881040	15881477	15890579	15890682
764	"ENSG00000072609.17_2"	"CHFR"	chr12	-	133424670	133424741	133424767	133424843	133423628	133423716	133425226	133425310
765	"ENSG00000072609.17_2"	"CHFR"	chr12	-	133438918	133439011	133446204	133446384	133438052	133438220	133447309	133447369
766	"ENSG00000072609.17_2"	"CHFR"	chr12	-	133438918	133439011	133446204	133446420	133438052	133438220	133447309	133447369
767	"ENSG00000161203.13_2"	"AP2M1"	chr3	+	183895330	183895399	183896005	183896011	183894738	183894855	183896644	183896910
768	"ENSG00000161203.13_2"	"AP2M1"	chr3	+	183898432	183898438	183898629	183898632	183897956	183898039	183898636	183898772
769	"ENSG00000116604.17_2"	"MEF2D"	chr1	-	156450434	156450569	156450625	156450763	156449377	156449588	156452228	156452432
770	"ENSG00000158864.12_1"	"NDUFS2"	chr1	+	161182381	161182444	161182879	161182972	161182140	161182270	161183169	161183265
771	"ENSG00000070808.15_2"	"CAMK2A"	chr5	-	149607754	149607849	149610867	149610943	149602551	149602780	149618262	149618311
772	"ENSG00000111729.12_2"	"CLEC4A"	chr12	+	8278156	8278273	8281859	8281958	8276474	8276556	8288180	8288332
773	"ENSG00000143224.17_1"	"PPOX"	chr1	+	161138782	161138973	161139449	161139510	161136889	161137024	161140198	161140309
774	"ENSG00000143224.17_1"	"PPOX"	chr1	+	161139695	161139814	161140198	161140309	161139449	161139510	161140409	161140559
775	"ENSG00000170502.12_1"	"NUDT9"	chr4	+	88356132	88356372	88359428	88359524	88343733	88344164	88362980	88363067
776	"ENSG00000196338.12_2"	"NLGN3"	chrX	+	70368695	70368755	70373326	70373386	70367399	70368056	70375063	70375213
777	"ENSG00000138030.12_2"	"KHK"	chr2	+	27317344	27317479	27317667	27317802	27315199	27315316	27319596	27319669
778	"ENSG00000125846.15_1"	"ZNF133"	chr20	+	18278628	18278706	18285651	18285822	18268926	18269248	18286324	18286451
779	"ENSG00000280828.1_2"	"RP11-274B21.1"	chr7	+	128214773	128214845	128231903	128232071	128173705	128173784	128248171	128248267
780	"ENSG00000280828.1_2"	"RP11-274B21.1"	chr7	+	128218943	128218987	128231903	128232071	128173705	128173784	128248171	128248267
781	"ENSG00000280828.1_2"	"RP11-274B21.1"	chr7	+	128218943	128218987	128231903	128232071	128214773	128214845	128248171	128248267
782	"ENSG00000280828.1_2"	"RP11-274B21.1"	chr7	+	128231903	128232071	128248171	128248267	128214773	128214845	128249540	128249633
783	"ENSG00000280828.1_2"	"RP11-274B21.1"	chr7	+	128231903	128232071	128248171	128248267	128218943	128218987	128249540	128249633
784	"ENSG00000280828.1_2"	"RP11-274B21.1"	chr7	+	128248171	128248267	128249540	128249633	128231903	128232071	128255913	128256024
785	"ENSG00000183597.15_1"	"TANGO2"	chr22	+	20040959	20041074	20043465	20043536	20039987	20040107	20050860	20050965
786	"ENSG00000183597.15_1"	"TANGO2"	chr22	+	20040959	20041074	20049052	20049206	20039987	20040107	20050860	20050965
787	"ENSG00000183597.15_1"	"TANGO2"	chr22	+	20043465	20043536	20049052	20049206	20039987	20040107	20050860	20050965
788	"ENSG00000183597.15_1"	"TANGO2"	chr22	+	20043465	20043536	20050860	20050965	20039987	20040107	20052064	20053448
789	"ENSG00000183597.15_1"	"TANGO2"	chr22	+	20043465	20043536	20050860	20050965	20040959	20041074	20052064	20053448
790	"ENSG00000135535.15_2"	"CD164"	chr6	-	109691613	109691670	109697276	109697315	109687720	109690220	109699102	109699174
791	"ENSG00000163904.12_2"	"SENP2"	chr3	+	185316199	185316333	185316745	185316812	185307901	185307957	185318552	185318643
792	"ENSG00000234828.8_2"	"RP11-526A4.1"	chr4	-	150663806	150663891	150701382	150701476	150656527	150656610	150736462	150736500
793	"ENSG00000234828.8_2"	"RP11-526A4.1"	chr4	-	150663806	150663891	150714811	150714868	150656527	150656610	150736462	150736500
794	"ENSG00000234828.8_2"	"RP11-526A4.1"	chr4	-	150701382	150701476	150714811	150714868	150656527	150656610	150736462	150736500
795	"ENSG00000169231.13_1"	"THBS3"	chr1	-	155173303	155173330	155174645	155174748	155173013	155173096	155174850	155175107
796	"ENSG00000126583.10_1"	"PRKCG"	chr19	+	54407888	54407996	54409570	54409711	54406326	54406407	54409960	54410906
797	"ENSG00000154134.14_1"	"ROBO3"	chr11	+	124747056	124747080	124747180	124747205	124746737	124746828	124747414	124747554
798	"ENSG00000100124.13_2"	"ANKRD54"	chr22	-	38228964	38229116	38229165	38229213	38228643	38228751	38229690	38229762
799	"ENSG00000162769.12_1"	"FLVCR1"	chr1	+	213037066	213037211	213046019	213046160	213031596	213032532	213056712	213056780
800	"ENSG00000040531.14_2"	"CTNS"	chr17	+	3543481	3543561	3558291	3558395	3540400	3540610	3558514	3558646
801	"ENSG00000233705.6_1"	"SLC26A4-AS1"	chr7	-	107295540	107295757	107302046	107302203	107294420	107294678	107302468	107302510
802	"ENSG00000138698.14_2"	"RAP1GDS1"	chr4	+	99264289	99264412	99273626	99273752	99214558	99214666	99300167	99300314
803	"ENSG00000138698.14_2"	"RAP1GDS1"	chr4	+	99264289	99264412	99273626	99273752	99214558	99214666	99313102	99313231
804	"ENSG00000138698.14_2"	"RAP1GDS1"	chr4	+	99313102	99313231	99325627	99325753	99273626	99273752	99337895	99338039
805	"ENSG00000196756.11_2"	"SNHG17"	chr20	-	37050738	37050888	37054582	37054700	37049652	37049745	37055061	37055146
806	"ENSG00000173166.17_1"	"RAPH1"	chr2	-	204334961	204335036	204341798	204341879	204326570	204326648	204354306	204354812
807	"ENSG00000137434.11_1"	"C6orf52"	chr6	-	10687198	10687397	10687712	10687794	10683419	10683465	10694726	10694766
808	"ENSG00000082397.17_2"	"EPB41L3"	chr18	-	5394675	5394792	5395065	5395146	5392379	5393477	5395607	5395706
809	"ENSG00000082397.17_2"	"EPB41L3"	chr18	-	5400495	5400594	5400967	5401042	5398019	5398142	5406775	5406967
810	"ENSG00000082397.17_2"	"EPB41L3"	chr18	-	5508163	5508277	5518523	5518606	5488999	5489193	5539619	5539697
811	"ENSG00000130414.11_1"	"NDUFA10"	chr2	-	240929490	240929599	240944626	240944712	240896788	240900603	240946732	240946787
812	"ENSG00000178971.13_1"	"CTC1"	chr17	-	8132044	8132210	8132459	8132524	8131820	8131947	8132619	8132764
813	"ENSG00000145020.15_2"	"AMT"	chr3	-	49457643	49457775	49458924	49459005	49457142	49457221	49459536	49459704
814	"ENSG00000145020.15_2"	"AMT"	chr3	-	49458924	49459005	49459536	49459704	49457643	49457775	49459793	49459906
815	"ENSG00000145020.15_2"	"AMT"	chr3	-	49459392	49459482	49459536	49459690	49458924	49459005	49459793	49459902
816	"ENSG00000145020.15_2"	"AMT"	chr3	-	49459392	49459482	49459536	49459704	49458924	49459005	49459793	49459902
817	"ENSG00000145020.15_2"	"AMT"	chr3	-	49459414	49459482	49459536	49459704	49458924	49459005	49459793	49459884
818	"ENSG00000145020.15_2"	"AMT"	chr3	-	49459414	49459482	49459536	49459690	49458924	49459005	49459793	49459887
819	"ENSG00000117054.13_2"	"ACADM"	chr1	+	76194085	76194173	76198328	76198426	76190390	76190502	76198537	76198607
820	"ENSG00000109536.11_1"	"FRG1"	chr4	+	190876191	190876306	190878552	190878657	190873316	190873442	190881902	190881994
821	"ENSG00000182899.14_1"	"RPL35A"	chr3	+	197679410	197679496	197680358	197680531	197678029	197678182	197680873	197681018
822	"ENSG00000079841.18_2"	"RIMS1"	chr6	+	72970407	72970470	72993749	72993821	72968688	72968814	73001636	73001749
823	"ENSG00000079841.18_2"	"RIMS1"	chr6	+	72975662	72975752	72993749	72993821	72970407	72970470	73001636	73001749
824	"ENSG00000079841.18_2"	"RIMS1"	chr6	+	72984051	72984135	72993749	72993821	72975662	72975752	73001636	73001749
825	"ENSG00000079841.18_2"	"RIMS1"	chr6	+	72993749	72993821	73000381	73000564	72984051	72984135	73001636	73001749
826	"ENSG00000144362.11_2"	"PHOSPHO2"	chr2	+	170553870	170554041	170554402	170554492	170551724	170551757	170557455	170558216
827	"ENSG00000106070.17_2"	"GRB10"	chr7	-	50771517	50771605	50799968	50800065	50742132	50742355	50823583	50823753
828	"ENSG00000106070.17_2"	"GRB10"	chr7	-	50772836	50773020	50778571	50778687	50771517	50771605	50799968	50800065
829	"ENSG00000106070.17_2"	"GRB10"	chr7	-	50778571	50778687	50799968	50800065	50771517	50771605	50823583	50823753
830	"ENSG00000049618.22_2"	"ARID1B"	chr6	+	157405795	157406039	157431605	157431695	157256599	157256710	157454161	157454341
831	"ENSG00000049618.22_2"	"ARID1B"	chr6	+	157431605	157431695	157454161	157454341	157405795	157406039	157469757	157470085
832	"ENSG00000049618.22_2"	"ARID1B"	chr6	+	157454161	157454341	157469757	157470085	157431605	157431695	157488173	157488319
833	"ENSG00000119801.12_1"	"YPEL5"	chr2	+	30371110	30371407	30378715	30378776	30369806	30369928	30379493	30379658
834	"ENSG00000168003.16_2"	"SLC3A2"	chr11	+	62649976	62650090	62650138	62650279	62649170	62649538	62650379	62650471
835	"ENSG00000164588.6_2"	"HCN1"	chr5	-	45396593	45396812	45461947	45462109	45353201	45353348	45645286	45645710
836	"ENSG00000074603.18_2"	"DPP8"	chr15	-	65746600	65746753	65748562	65748709	65744297	65744440	65756098	65756244
837	"ENSG00000141380.13_1"	"SS18"	chr18	-	23658974	23659089	23660268	23660387	23658039	23658124	23667464	23667541
838	"ENSG00000141380.13_1"	"SS18"	chr18	-	23658974	23659089	23661188	23661329	23658039	23658124	23667464	23667541
839	"ENSG00000141380.13_1"	"SS18"	chr18	-	23658974	23659089	23662326	23662492	23658039	23658124	23667464	23667541
840	"ENSG00000141380.13_1"	"SS18"	chr18	-	23658974	23659089	23664015	23664139	23658039	23658124	23667464	23667541
841	"ENSG00000141380.13_1"	"SS18"	chr18	-	23658974	23659110	23662326	23662492	23658039	23658124	23664015	23664139
842	"ENSG00000141380.13_1"	"SS18"	chr18	-	23660268	23660387	23661188	23661329	23658039	23658124	23667464	23667541
843	"ENSG00000141380.13_1"	"SS18"	chr18	-	23660268	23660387	23662326	23662492	23658039	23658124	23667464	23667541
844	"ENSG00000141380.13_1"	"SS18"	chr18	-	23660268	23660387	23664015	23664139	23658039	23658124	23667464	23667541
845	"ENSG00000141380.13_1"	"SS18"	chr18	-	23661188	23661329	23662326	23662492	23658039	23658124	23667464	23667541
846	"ENSG00000141380.13_1"	"SS18"	chr18	-	23661188	23661329	23664015	23664139	23658039	23658124	23667464	23667541
847	"ENSG00000141380.13_1"	"SS18"	chr18	-	23662326	23662492	23664015	23664139	23658039	23658124	23667464	23667541
848	"ENSG00000141380.13_1"	"SS18"	chr18	-	23662326	23662492	23664015	23664139	23658974	23659110	23667464	23667541
849	"ENSG00000164414.16_2"	"SLC35A1"	chr6	+	88216099	88216166	88218137	88218314	88210875	88211028	88218758	88218893
850	"ENSG00000242759.6_2"	"LINC00882"	chr3	-	106758921	106758963	106848734	106848839	106646681	106646841	106959289	106959479
851	"ENSG00000242759.6_2"	"LINC00882"	chr3	-	106829438	106829500	106833599	106833690	106828636	106828851	106848734	106848838
852	"ENSG00000175224.16_2"	"ATG13"	chr11	+	46639809	46639925	46642591	46642707	46639106	46639440	46665828	46665910
853	"ENSG00000175224.16_2"	"ATG13"	chr11	+	46642591	46642707	46660048	46660160	46639809	46639925	46665828	46665910
854	"ENSG00000175224.16_2"	"ATG13"	chr11	+	46642591	46642707	46651594	46651650	46639874	46639925	46665828	46665910
855	"ENSG00000175224.16_2"	"ATG13"	chr11	+	46642609	46642707	46651594	46651650	46639874	46639925	46665828	46665910
856	"ENSG00000175224.16_2"	"ATG13"	chr11	+	46651594	46651650	46660048	46660160	46639809	46639925	46665828	46665910
857	"ENSG00000175224.16_2"	"ATG13"	chr11	+	46652446	46652541	46653872	46654009	46651594	46651650	46665828	46665910
858	"ENSG00000165061.14_2"	"ZMAT4"	chr8	-	40644207	40644301	40666027	40666090	40625159	40625249	40683093	40683199
859	"ENSG00000134539.16_2"	"KLRD1"	chr12	+	10461986	10462079	10462224	10462287	10460416	10460683	10464062	10464214
860	"ENSG00000140682.18_1"	"TGFB1I1"	chr16	+	31485002	31485055	31485155	31485298	31484761	31484877	31485472	31485560
861	"ENSG00000140682.18_1"	"TGFB1I1"	chr16	+	31485155	31485298	31485472	31485560	31485002	31485055	31485670	31485776
862	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21267983	21268823	21276495	21276604	21231375	21231464	21295966	21296089
863	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21308880	21308901	21324093	21324126	21307540	21307720	21329205	21329301
864	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21308880	21308901	21327691	21327805	21307540	21307720	21329205	21329301
865	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21308880	21308901	21329205	21329301	21307540	21307720	21377358	21377487
866	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21324093	21324126	21327691	21327805	21307540	21307720	21329205	21329301
867	"ENSG00000075151.20_2"	"EIF4G3"	chr1	-	21329205	21329301	21377358	21377487	21308880	21308901	21415630	21415706
868	"ENSG00000214063.10_2"	"TSPAN4"	chr11	+	850287	850367	862549	862741	847200	847300	864436	864511
869	"ENSG00000112851.14_2"	"ERBIN"	chr5	+	65364704	65364848	65367996	65368119	65349233	65350779	65370851	65371058
870	"ENSG00000161010.14_2"	"C5orf45"	chr5	-	179271151	179271227	179274977	179275066	179268906	179269064	179280377	179280437
871	"ENSG00000161010.14_2"	"C5orf45"	chr5	-	179278242	179278337	179280196	179280276	179274977	179275066	179280377	179280437
872	"ENSG00000161010.14_2"	"C5orf45"	chr5	-	179278242	179278424	179280196	179280276	179274977	179275066	179280377	179280437
873	"ENSG00000245248.7_2"	"USP2-AS1"	chr11	+	119340519	119340686	119379824	119379936	119265690	119265864	119381019	119381191
874	"ENSG00000079385.21_2"	"CEACAM1"	chr19	-	43019162	43019255	43020924	43021017	43016501	43016631	43025418	43025673
875	"ENSG00000079385.21_2"	"CEACAM1"	chr19	-	43019162	43019255	43023099	43023387	43016501	43016631	43025418	43025673
876	"ENSG00000079385.21_2"	"CEACAM1"	chr19	-	43020924	43021017	43023099	43023387	43016501	43016631	43025418	43025673
877	"ENSG00000101546.12_2"	"RBFA"	chr18	+	77798504	77798617	77802134	77802219	77797329	77797506	77804211	77804285
878	"ENSG00000183044.11_2"	"ABAT"	chr16	+	8829555	8829666	8839857	8839955	8806825	8807722	8841964	8841994
