ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1328	"ENSG00000114126.17_2"	"TFDP2"	chr3	-	141692889	141693036	141692889	141693033	141697361	141697524
1329	"ENSG00000142632.16_2"	"ARHGEF19"	chr1	-	16528910	16529069	16528910	16529035	16531253	16531414
1330	"ENSG00000187735.12_1"	"TCEA1"	chr8	-	54915451	54915646	54915451	54915500	54922989	54923052
1331	"ENSG00000187735.12_1"	"TCEA1"	chr8	-	54915451	54915652	54915451	54915500	54922989	54923052
1332	"ENSG00000187735.12_1"	"TCEA1"	chr8	-	54915451	54915652	54915451	54915646	54922989	54923052
1333	"ENSG00000131351.14_1"	"HAUS8"	chr19	-	17170806	17170902	17170806	17170899	17173507	17173589
1334	"ENSG00000131351.14_1"	"HAUS8"	chr19	-	17179840	17179909	17179840	17179896	17184083	17184145
1335	"ENSG00000167645.16_2"	"YIF1B"	chr19	-	38798067	38798392	38798067	38798161	38799431	38799489
1336	"ENSG00000100033.16_2"	"PRODH"	chr22	-	18906963	18907144	18906963	18907110	18907218	18907311
1337	"ENSG00000100033.16_2"	"PRODH"	chr22	-	18910329	18910692	18910329	18910446	18912563	18912713
1338	"ENSG00000204599.14_2"	"TRIM39"	chr6	+	30296665	30296818	30296685	30296818	30295428	30295473
1339	"ENSG00000113282.13_1"	"CLINT1"	chr5	-	157216370	157216575	157216370	157216521	157218710	157219003
1340	"ENSG00000169668.11_1"	"BCRP2"	chr22	+	21472329	21472598	21472492	21472598	21471412	21471547
1341	"ENSG00000278878.1_1"	"CH507-145C22.3"	chrGL000195.1	+	140413	140463	140424	140463	138078	138140
1342	"ENSG00000143633.12_1"	"C1orf131"	chr1	-	231364895	231364955	231364895	231364952	231374602	231374934
1343	"ENSG00000132274.15_2"	"TRIM22"	chr11	+	5755408	5755465	5755411	5755465	5729806	5729833
1344	"ENSG00000258240.5_1"	"RP1-46F2.3"	chr12	-	111394042	111394144	111394042	111394140	111395195	111395284
1345	"ENSG00000102977.13_1"	"ACD"	chr16	-	67691664	67691756	67691664	67691717	67691888	67692265
1346	"ENSG00000102977.13_1"	"ACD"	chr16	-	67691888	67692265	67691888	67691931	67692457	67692544
1347	"ENSG00000146826.15_2"	"C7orf43"	chr7	-	99753293	99753542	99753293	99753448	99754008	99754172
1348	"ENSG00000141198.13_2"	"TOM1L1"	chr17	+	52981068	52981153	52981073	52981153	52978213	52978284
1349	"ENSG00000141198.13_2"	"TOM1L1"	chr17	+	52990026	52990176	52990047	52990176	52982849	52982928
1350	"ENSG00000141198.13_2"	"TOM1L1"	chr17	+	53026878	53026984	53026911	53026984	53024621	53024673
1351	"ENSG00000128694.11_1"	"OSGEPL1"	chr2	-	190611385	190612057	190611385	190611894	190615275	190615382
1352	"ENSG00000185515.14_2"	"BRCC3"	chrX	+	154301648	154301706	154301651	154301706	154300601	154300618
1353	"ENSG00000188352.12_2"	"FOCAD"	chr9	+	20764867	20765072	20764872	20765072	20758088	20758190
1354	"ENSG00000185499.16_2"	"MUC1"	chr1	-	155159930	155160052	155159930	155160020	155160483	155160539
1355	"ENSG00000185499.16_2"	"MUC1"	chr1	-	155160638	155160707	155160638	155160688	155161973	155162074
1356	"ENSG00000185499.16_2"	"MUC1"	chr1	-	155160638	155160761	155160638	155160688	155161973	155162074
1357	"ENSG00000185499.16_2"	"MUC1"	chr1	-	155160638	155160761	155160638	155160707	155161973	155162074
1358	"ENSG00000185499.16_2"	"MUC1"	chr1	-	155161973	155162101	155161973	155162074	155162576	155162658
1359	"ENSG00000110719.9_2"	"TCIRG1"	chr11	+	67812424	67812569	67812513	67812569	67811598	67811811
1360	"ENSG00000187122.16_2"	"SLIT1"	chr10	-	98819216	98819318	98819216	98819288	98819843	98819915
1361	"ENSG00000152359.14_2"	"POC5"	chr5	-	74998429	74998657	74998429	74998635	75001528	75001612
1362	"ENSG00000251600.5_2"	"RP11-673E1.1"	chr4	+	144900946	144901105	144901002	144901105	144900072	144900135
1363	"ENSG00000186470.13_2"	"BTN3A2"	chr6	+	26368202	26368278	26368217	26368278	26365458	26365580
1364	"ENSG00000186470.13_2"	"BTN3A2"	chr6	+	26368792	26369140	26368948	26369140	26368217	26368278
1365	"ENSG00000172932.14_2"	"ANKRD13D"	chr11	+	67058062	67058992	67058946	67058992	67057792	67057917
1366	"ENSG00000143621.16_1"	"ILF2"	chr1	-	153640928	153641052	153640928	153641033	153642311	153642354
1367	"ENSG00000100612.13_1"	"DHRS7"	chr14	-	60616782	60616905	60616782	60616835	60619656	60619896
1368	"ENSG00000106348.16_1"	"IMPDH1"	chr7	-	128040148	128040258	128040148	128040236	128040386	128040590
1369	"ENSG00000106348.16_1"	"IMPDH1"	chr7	-	128040386	128040593	128040386	128040590	128040870	128040945
1370	"ENSG00000106348.16_1"	"IMPDH1"	chr7	-	128049342	128049420	128049342	128049406	128049809	128050036
1371	"ENSG00000106348.16_1"	"IMPDH1"	chr7	-	128049342	128049538	128049342	128049406	128049809	128050036
1372	"ENSG00000106348.16_1"	"IMPDH1"	chr7	-	128049342	128049538	128049342	128049420	128049809	128050036
1373	"ENSG00000197283.13_2"	"SYNGAP1"	chr6	+	33408329	33408742	33408505	33408742	33406551	33406696
1374	"ENSG00000197283.13_2"	"SYNGAP1"	chr6	+	33414351	33414563	33414357	33414563	33412220	33412394
1375	"ENSG00000197283.13_2"	"SYNGAP1"	chr6	+	33415606	33415710	33415619	33415710	33414351	33414563
1376	"ENSG00000110888.17_2"	"CAPRIN2"	chr12	-	30867892	30868075	30867892	30868015	30869441	30869610
1377	"ENSG00000110888.17_2"	"CAPRIN2"	chr12	-	30867892	30868078	30867892	30868015	30869441	30869610
1378	"ENSG00000110888.17_2"	"CAPRIN2"	chr12	-	30867892	30868078	30867892	30868075	30869441	30869610
1379	"ENSG00000110888.17_2"	"CAPRIN2"	chr12	-	30872012	30873849	30872012	30872159	30876192	30876248
1380	"ENSG00000163161.12_1"	"ERCC3"	chr2	-	128046912	128047095	128046912	128047077	128047264	128047400
1381	"ENSG00000163161.12_1"	"ERCC3"	chr2	-	128050185	128050422	128050185	128050280	128051088	128051294
1382	"ENSG00000131370.15_1"	"SH3BP5"	chr3	-	15345609	15345806	15345609	15345738	15372010	15372073
1383	"ENSG00000169174.10_1"	"PCSK9"	chr1	+	55523003	55523187	55523100	55523187	55521665	55521862
1384	"ENSG00000159674.11_2"	"SPON2"	chr4	-	1166331	1166472	1166331	1166467	1173235	1173329
1385	"ENSG00000146205.13_2"	"ANO7"	chr2	+	242135117	242135260	242135120	242135260	242130608	242130666
1386	"ENSG00000043514.15_1"	"TRIT1"	chr1	-	40313657	40313769	40313657	40313763	40315790	40315933
1387	"ENSG00000089639.10_1"	"GMIP"	chr19	-	19746223	19746530	19746223	19746378	19747515	19747605
1388	"ENSG00000089639.10_1"	"GMIP"	chr19	-	19747515	19747605	19747515	19747596	19747725	19747838
1389	"ENSG00000103111.14_2"	"MON1B"	chr16	+	77227333	77227674	77227347	77227674	77225372	77225530
1390	"ENSG00000112562.18_1"	"SMOC2"	chr6	+	168947765	168947849	168947798	168947849	168944304	168944352
1391	"ENSG00000092531.9_1"	"SNAP23"	chr15	+	42805371	42805645	42805533	42805645	42805152	42805194
1392	"ENSG00000092531.9_1"	"SNAP23"	chr15	+	42805371	42805645	42805596	42805645	42805152	42805194
1393	"ENSG00000092531.9_1"	"SNAP23"	chr15	+	42805533	42805645	42805596	42805645	42805152	42805194
1394	"ENSG00000235706.7_1"	"DICER1-AS1"	chr14	+	95645835	95646262	95645840	95646262	95625212	95625372
1395	"ENSG00000011009.10_1"	"LYPLA2"	chr1	+	24120916	24121090	24121041	24121090	24120713	24120815
1396	"ENSG00000130175.9_2"	"PRKCSH"	chr19	+	11558507	11558604	11558537	11558604	11558253	11558433
1397	"ENSG00000141076.17_2"	"UTP4"	chr16	+	69170581	69170790	69170598	69170790	69167414	69167521
1398	"ENSG00000108384.14_2"	"RAD51C"	chr17	+	56809841	56809905	56809844	56809905	56801400	56801461
1399	"ENSG00000110693.16_2"	"SOX6"	chr11	-	16010542	16010776	16010542	16010716	16036487	16036596
1400	"ENSG00000232274.2"	"RP11-782C8.2"	chr1	-	143188508	143188628	143188508	143188589	143189433	143189487
1401	"ENSG00000146426.17_2"	"TIAM2"	chr6	+	155561663	155561843	155561692	155561843	155538099	155538224
1402	"ENSG00000146426.17_2"	"TIAM2"	chr6	+	155577593	155578324	155577617	155578324	155575552	155575707
1403	"ENSG00000159708.17_2"	"LRRC36"	chr16	+	67375859	67375987	67375885	67375987	67360746	67360835
1404	"ENSG00000159708.17_2"	"LRRC36"	chr16	+	67409149	67409315	67409160	67409315	67404846	67405145
1405	"ENSG00000159708.17_2"	"LRRC36"	chr16	+	67409149	67409315	67409217	67409315	67404846	67405145
1406	"ENSG00000159708.17_2"	"LRRC36"	chr16	+	67409160	67409315	67409217	67409315	67404846	67405145
1407	"ENSG00000139644.12_2"	"TMBIM6"	chr12	+	50152134	50152263	50152165	50152263	50152009	50152058
1408	"ENSG00000111271.14_2"	"ACAD10"	chr12	+	112186814	112187007	112186976	112187007	112186120	112186279
1409	"ENSG00000251364.6_1"	"CTD-2516F10.2"	chr11	-	7479026	7479190	7479026	7479174	7482469	7482567
1410	"ENSG00000136840.18_2"	"ST6GALNAC4"	chr9	-	130672229	130672807	130672229	130672337	130674546	130674959
1411	"ENSG00000153560.11_1"	"UBP1"	chr3	-	33450940	33451093	33450940	33451079	33453072	33453179
1412	"ENSG00000182472.8_2"	"CAPN12"	chr19	-	39224342	39224580	39224342	39224421	39224781	39224844
1413	"ENSG00000182472.8_2"	"CAPN12"	chr19	-	39233049	39233168	39233049	39233147	39233672	39233742
1414	"ENSG00000182472.8_2"	"CAPN12"	chr19	-	39233672	39233773	39233672	39233742	39234568	39234812
1415	"ENSG00000087085.13_2"	"ACHE"	chr7	-	100489954	100490439	100489954	100490175	100490785	100491873
1416	"ENSG00000087085.13_2"	"ACHE"	chr7	-	100490785	100491873	100490785	100491525	100493422	100493541
1417	"ENSG00000160593.17_2"	"JAML"	chr11	-	118083121	118083276	118083121	118083184	118085538	118085601
1418	"ENSG00000150593.16_2"	"PDCD4"	chr10	+	112640990	112641293	112641032	112641293	112635723	112635828
1419	"ENSG00000165801.9_1"	"ARHGEF40"	chr14	+	21543781	21543924	21543803	21543924	21543490	21543658
1420	"ENSG00000165801.9_1"	"ARHGEF40"	chr14	+	21544694	21544802	21544721	21544802	21544518	21544615
1421	"ENSG00000156873.15_2"	"PHKG2"	chr16	+	30767675	30767841	30767687	30767841	30767502	30767593
1422	"ENSG00000275111.4_1"	"ZNF2"	chr2	+	95846808	95847040	95846847	95847040	95845903	95846017
1423	"ENSG00000135336.14_1"	"ORC3"	chr6	+	88366620	88366700	88366623	88366700	88362833	88362967
1424	"ENSG00000117523.15_2"	"PRRC2C"	chr1	+	171482133	171482311	171482139	171482311	171481170	171481339
1425	"ENSG00000117523.15_2"	"PRRC2C"	chr1	+	171486724	171486953	171486729	171486953	171484872	171484998
1426	"ENSG00000129657.14_2"	"SEC14L1"	chr17	+	75138727	75138832	75138731	75138832	75137151	75137189
1427	"ENSG00000129657.14_2"	"SEC14L1"	chr17	+	75187262	75187394	75187269	75187394	75186884	75187034
1428	"ENSG00000129657.14_2"	"SEC14L1"	chr17	+	75209999	75212884	75212630	75212884	75209395	75209574
1429	"ENSG00000157578.13_1"	"LCA5L"	chr21	-	40801056	40801320	40801056	40801137	40807345	40807468
1430	"ENSG00000157578.13_1"	"LCA5L"	chr21	-	40807345	40807499	40807345	40807468	40816060	40816127
1431	"ENSG00000109794.13_2"	"FAM149A"	chr4	+	187070719	187070858	187070746	187070858	187070326	187070437
1432	"ENSG00000109794.13_2"	"FAM149A"	chr4	+	187088334	187088416	187088337	187088416	187088121	187088250
1433	"ENSG00000109814.11_2"	"UGDH"	chr4	-	39515702	39515804	39515702	39515800	39522970	39523139
1434	"ENSG00000109814.11_2"	"UGDH"	chr4	-	39522970	39523164	39522970	39523139	39528902	39529057
1435	"ENSG00000137411.16_2"	"VARS2"	chr6	+	30887865	30887993	30887871	30887993	30887534	30887625
1436	"ENSG00000137411.16_2"	"VARS2"	chr6	+	30890158	30890331	30890226	30890331	30889892	30890018
1437	"ENSG00000108039.17_1"	"XPNPEP1"	chr10	-	111633124	111633335	111633124	111633185	111635285	111635357
1438	"ENSG00000029534.19_2"	"ANK1"	chr8	-	41529871	41530047	41529871	41529944	41542061	41542208
1439	"ENSG00000029534.19_2"	"ANK1"	chr8	-	41529871	41530430	41529871	41529944	41542061	41542208
1440	"ENSG00000029534.19_2"	"ANK1"	chr8	-	41529871	41530430	41529871	41530047	41542061	41542208
1441	"ENSG00000161813.21_2"	"LARP4"	chr12	+	50822699	50822873	50822717	50822873	50821544	50821692
1442	"ENSG00000161813.21_2"	"LARP4"	chr12	+	50824277	50824353	50824280	50824353	50822717	50822873
1443	"ENSG00000066926.10_1"	"FECH"	chr18	-	55238623	55238835	55238623	55238772	55240477	55240597
1444	"ENSG00000023041.11_2"	"ZDHHC6"	chr10	-	114203272	114203364	114203272	114203352	114204927	114205408
1445	"ENSG00000176700.19_1"	"SCAND2P"	chr15	+	85181584	85181708	85181626	85181708	85180577	85180651
1446	"ENSG00000077232.16_2"	"DNAJC10"	chr2	+	183582667	183583017	183582883	183583017	183581742	183581799
1447	"ENSG00000077232.16_2"	"DNAJC10"	chr2	+	183604271	183605115	183605025	183605115	183600975	183601113
1448	"ENSG00000204642.13_2"	"HLA-F"	chr6	+	29691949	29692225	29692023	29692225	29691546	29691704
1449	"ENSG00000204642.13_2"	"HLA-F"	chr6	+	29693223	29693340	29693228	29693340	29692807	29693083
1450	"ENSG00000239672.7_2"	"NME1"	chr17	+	49238458	49238633	49238520	49238633	49237340	49237442
1451	"ENSG00000180353.10_1"	"HCLS1"	chr3	-	121366165	121366295	121366165	121366218	121376125	121376199
1452	"ENSG00000180353.10_1"	"HCLS1"	chr3	-	121366165	121366329	121366165	121366218	121376125	121376199
1453	"ENSG00000180353.10_1"	"HCLS1"	chr3	-	121366165	121366329	121366165	121366295	121376125	121376199
1454	"ENSG00000197275.13_2"	"RAD54B"	chr8	-	95411641	95411849	95411641	95411793	95412465	95412691
1455	"ENSG00000083838.15_2"	"ZNF446"	chr19	+	58991009	58991386	58991295	58991386	58989453	58989548
1456	"ENSG00000083838.15_2"	"ZNF446"	chr19	+	58991009	58991386	58991296	58991386	58989453	58989548
1457	"ENSG00000083838.15_2"	"ZNF446"	chr19	+	58991295	58991386	58991296	58991386	58989453	58989548
1458	"ENSG00000164465.18_1"	"DCBLD1"	chr6	+	117865690	117865740	117865694	117865740	117864286	117864374
1459	"ENSG00000250479.8_1"	"CHCHD10"	chr22	-	24108314	24108483	24108314	24108462	24109560	24109780
1460	"ENSG00000131375.9_1"	"CAPN7"	chr3	+	15292437	15292530	15292481	15292530	15288833	15288964
1461	"ENSG00000231731.7_2"	"AC010976.2"	chr2	+	128240403	128240551	128240456	128240551	128225589	128225702
1462	"ENSG00000231731.7_2"	"AC010976.2"	chr2	+	128256283	128256406	128256307	128256406	128247107	128247212
1463	"ENSG00000144857.14_2"	"BOC"	chr3	+	112996941	112997104	112996944	112997104	112993221	112993529
1464	"ENSG00000144857.14_2"	"BOC"	chr3	+	113004218	113004412	113004285	113004412	113003628	113003705
1465	"ENSG00000205744.9_2"	"DENND1C"	chr19	-	6477228	6477294	6477228	6477289	6477388	6477469
1466	"ENSG00000205744.9_2"	"DENND1C"	chr19	-	6478947	6479082	6478947	6479067	6479679	6479729
1467	"ENSG00000142327.11_2"	"RNPEPL1"	chr2	+	241515951	241516182	241515984	241516182	241514918	241515027
1468	"ENSG00000100565.15_1"	"LRRC74A"	chr14	+	77319558	77319753	77319628	77319753	77318707	77318793
1469	"ENSG00000105011.8_1"	"ASF1B"	chr19	-	14232343	14232520	14232343	14232489	14236933	14237049
1470	"ENSG00000101680.13_1"	"LAMA1"	chr18	-	6961584	6961758	6961584	6961691	6961943	6962058
1471	"ENSG00000179915.22_2"	"NRXN1"	chr2	-	51153075	51153093	51153075	51153090	51254639	51256332
1472	"ENSG00000179915.22_2"	"NRXN1"	chr2	-	51430128	51430313	51430128	51430286	51448808	51448933
1473	"ENSG00000198898.12_2"	"CAPZA2"	chr7	+	116550266	116550365	116550286	116550365	116546316	116546396
1474	"ENSG00000127314.17_2"	"RAP1B"	chr12	+	69018287	69018653	69018450	69018653	69004687	69004823
1475	"ENSG00000127314.17_2"	"RAP1B"	chr12	+	69042478	69042561	69042485	69042561	69004687	69004823
1476	"ENSG00000127314.17_2"	"RAP1B"	chr12	+	69047891	69048032	69047904	69048032	69042478	69042561
1477	"ENSG00000116584.17_2"	"ARHGEF2"	chr1	-	155934778	155934922	155934778	155934919	155935093	155935203
1478	"ENSG00000227954.6_2"	"TARID"	chr6	-	134209741	134210350	134209741	134209881	134212824	134213940
1479	"ENSG00000227954.6_2"	"TARID"	chr6	-	134209741	134210568	134209741	134209881	134212824	134213940
1480	"ENSG00000227954.6_2"	"TARID"	chr6	-	134209741	134210568	134209741	134210350	134212824	134213940
1481	"ENSG00000135249.7_1"	"RINT1"	chr7	+	105177011	105177196	105177104	105177196	105173270	105173316
1482	"ENSG00000135249.7_1"	"RINT1"	chr7	+	105182854	105183096	105182938	105183096	105177011	105177059
1483	"ENSG00000169714.16_1"	"CNBP"	chr3	-	128889921	128890123	128889921	128890120	128890288	128890381
1484	"ENSG00000169714.16_1"	"CNBP"	chr3	-	128889921	128890126	128889921	128890120	128890288	128890381
1485	"ENSG00000169714.16_1"	"CNBP"	chr3	-	128889921	128890126	128889921	128890123	128890288	128890381
1486	"ENSG00000169714.16_1"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128890476	128890614
1487	"ENSG00000169714.16_1"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128890497	128890614
1488	"ENSG00000148660.20_1"	"CAMK2G"	chr10	-	75579289	75579403	75579289	75579375	75581439	75581488
1489	"ENSG00000099840.13_2"	"IZUMO4"	chr19	+	2098050	2098333	2098285	2098333	2097927	2097954
1490	"ENSG00000138182.14_1"	"KIF20B"	chr10	+	91486049	91486278	91486169	91486278	91484776	91484915
1491	"ENSG00000162576.16_1"	"MXRA8"	chr1	-	1289227	1289326	1289227	1289308	1289409	1289486
1492	"ENSG00000101773.17_2"	"RBBP8"	chr18	+	20569183	20569281	20569234	20569281	20564848	20564953
1493	"ENSG00000101773.17_2"	"RBBP8"	chr18	+	20581533	20581692	20581548	20581692	20577582	20577697
1494	"ENSG00000141540.10_1"	"TTYH2"	chr17	+	72246403	72246496	72246407	72246496	72246074	72246167
1495	"ENSG00000204120.14_2"	"GIGYF2"	chr2	+	233655407	233655625	233655425	233655625	233651859	233652039
1496	"ENSG00000204120.14_2"	"GIGYF2"	chr2	+	233655967	233656156	233655970	233656156	233655717	233655880
1497	"ENSG00000162643.12_2"	"WDR63"	chr1	+	85559456	85560238	85560113	85560238	85559140	85559331
1498	"ENSG00000166801.15_1"	"FAM111A"	chr11	+	58910969	58913329	58913299	58913329	58910555	58910777
1499	"ENSG00000166801.15_1"	"FAM111A"	chr11	+	58916176	58916426	58916269	58916426	58913299	58913329
1500	"ENSG00000166801.15_1"	"FAM111A"	chr11	+	58916176	58916426	58916308	58916426	58913299	58913329
1501	"ENSG00000166801.15_1"	"FAM111A"	chr11	+	58916269	58916426	58916308	58916426	58913299	58913329
1502	"ENSG00000133454.15_1"	"MYO18B"	chr22	+	26231259	26231410	26231262	26231410	26228883	26228964
1503	"ENSG00000131591.17_1"	"C1orf159"	chr1	-	1019294	1019466	1019294	1019391	1019732	1019763
1504	"ENSG00000131591.17_1"	"C1orf159"	chr1	-	1025732	1025967	1025732	1025808	1026851	1026945
1505	"ENSG00000131591.17_1"	"C1orf159"	chr1	-	1025732	1026754	1025732	1025808	1026851	1026945
1506	"ENSG00000131591.17_1"	"C1orf159"	chr1	-	1025732	1026754	1025732	1025967	1026851	1026945
1507	"ENSG00000131591.17_1"	"C1orf159"	chr1	-	1026851	1026989	1026851	1026945	1027370	1027483
1508	"ENSG00000146918.19_1"	"NCAPG2"	chr7	-	158447286	158447481	158447286	158447386	158447809	158447950
1509	"ENSG00000146918.19_1"	"NCAPG2"	chr7	-	158468168	158468348	158468168	158468308	158472651	158472777
1510	"ENSG00000161082.12_1"	"CELF5"	chr19	+	3282349	3282496	3282424	3282496	3282123	3282265
1511	"ENSG00000161082.12_1"	"CELF5"	chr19	+	3290228	3290372	3290269	3290372	3285939	3286023
1512	"ENSG00000161082.12_1"	"CELF5"	chr19	+	3295041	3297074	3296755	3297074	3293316	3293484
1513	"ENSG00000278259.4_1"	"MYO19"	chr17	-	34857691	34857801	34857691	34857741	34858936	34859040
1514	"ENSG00000151332.18_1"	"MBIP"	chr14	-	36774294	36774511	36774294	36774510	36777297	36777395
1515	"ENSG00000151332.18_1"	"MBIP"	chr14	-	36783896	36784142	36783896	36784121	36785898	36786018
1516	"ENSG00000176842.14_2"	"IRX5"	chr16	+	54966988	54968397	54966991	54968397	54966409	54966815
1517	"ENSG00000172638.12_2"	"EFEMP2"	chr11	-	65633917	65634550	65633917	65634183	65635331	65635527
1518	"ENSG00000172638.12_2"	"EFEMP2"	chr11	-	65634315	65634550	65634315	65634405	65635331	65635527
1519	"ENSG00000172638.12_2"	"EFEMP2"	chr11	-	65635331	65635527	65635331	65635484	65635765	65635892
1520	"ENSG00000172638.12_2"	"EFEMP2"	chr11	-	65638627	65638880	65638627	65638834	65639440	65639489
1521	"ENSG00000104880.17_2"	"ARHGEF18"	chr19	+	7532099	7532570	7532117	7532570	7531956	7532004
1522	"ENSG00000103365.15_2"	"GGA2"	chr16	-	23504680	23504908	23504680	23504779	23505623	23505699
1523	"ENSG00000157551.17_2"	"KCNJ15"	chr21	+	39628967	39629107	39629025	39629107	39628662	39628709
1524	"ENSG00000157551.17_2"	"KCNJ15"	chr21	+	39671165	39671328	39671174	39671328	39668847	39668945
1525	"ENSG00000172466.15_2"	"ZNF24"	chr18	-	32912190	32919037	32912190	32917734	32919792	32919940
1526	"ENSG00000245526.9_2"	"LINC00461"	chr5	-	87968782	87968908	87968782	87968846	87974164	87974265
1527	"ENSG00000167384.10_1"	"ZNF180"	chr19	-	45001335	45001429	45001335	45001424	45004249	45004574
1528	"ENSG00000167384.10_1"	"ZNF180"	chr19	-	45001335	45001429	45001335	45001424	45004326	45004574
1529	"ENSG00000023330.14_1"	"ALAS1"	chr3	+	52233225	52233456	52233236	52233456	52232687	52232864
1530	"ENSG00000160349.9_1"	"LCN1"	chr9	+	138418189	138418378	138418194	138418378	138416977	138417004
1531	"ENSG00000055332.16_2"	"EIF2AK2"	chr2	-	37375999	37376400	37375999	37376166	37384050	37384190
1532	"ENSG00000237412.6_1"	"PRSS56"	chr2	+	233388478	233388655	233388481	233388655	233388125	233388288
1533	"ENSG00000107643.15_2"	"MAPK8"	chr10	+	49642921	49647400	49642926	49647400	49639235	49639313
1534	"ENSG00000164134.12_1"	"NAA15"	chr4	+	140305985	140306132	140305988	140306132	140299909	140300008
1535	"ENSG00000150967.17_2"	"ABCB9"	chr12	-	123413546	123414727	123413546	123414718	123416738	123416875
1536	"ENSG00000150967.17_2"	"ABCB9"	chr12	-	123433170	123433376	123433170	123433255	123434334	123434451
1537	"ENSG00000150967.17_2"	"ABCB9"	chr12	-	123434334	123434465	123434334	123434451	123434997	123435112
1538	"ENSG00000228794.8_1"	"LINC01128"	chr1	+	785557	785731	785560	785731	784863	784982
1539	"ENSG00000105352.10_1"	"CEACAM4"	chr19	-	42126947	42127000	42126947	42126994	42128023	42128141
1540	"ENSG00000187109.13_2"	"NAP1L1"	chr12	-	76449812	76449941	76449812	76449938	76453577	76453658
1541	"ENSG00000166938.12_2"	"DIS3L"	chr15	+	66599099	66599290	66599161	66599290	66587325	66587479
1542	"ENSG00000166938.12_2"	"DIS3L"	chr15	+	66599099	66599290	66599234	66599290	66587325	66587479
1543	"ENSG00000166938.12_2"	"DIS3L"	chr15	+	66599161	66599290	66599234	66599290	66587325	66587479
1544	"ENSG00000166938.12_2"	"DIS3L"	chr15	+	66612908	66613070	66612987	66613070	66610786	66610956
1545	"ENSG00000160345.12_1"	"C9orf116"	chr9	-	138387026	138387461	138387026	138387415	138390430	138390509
1546	"ENSG00000113811.10_1"	"SELK"	chr3	-	53919852	53919939	53919852	53919931	53920877	53920961
1547	"ENSG00000166140.17_1"	"ZFYVE19"	chr15	+	41105520	41105615	41105535	41105615	41102846	41102955
1548	"ENSG00000158528.11_2"	"PPP1R9A"	chr7	+	94898518	94898819	94898572	94898819	94897861	94898019
1549	"ENSG00000181666.17_2"	"HKR1"	chr19	+	37826070	37826159	37826101	37826159	37825572	37825684
1550	"ENSG00000181666.17_2"	"HKR1"	chr19	+	37838091	37838218	37838133	37838218	37826070	37826159
1551	"ENSG00000181666.17_2"	"HKR1"	chr19	+	37838091	37838218	37838133	37838218	37837324	37837394
1552	"ENSG00000168502.17_2"	"MTCL1"	chr18	+	8818960	8819257	8819044	8819257	8812976	8813231
1553	"ENSG00000205593.11_2"	"DENND6B"	chr22	-	50754994	50755141	50754994	50755055	50755721	50755802
1554	"ENSG00000182196.13_2"	"ARL6IP4"	chr12	+	123466117	123466426	123466141	123466426	123465675	123465813
1555	"ENSG00000182196.13_2"	"ARL6IP4"	chr12	+	123466117	123466426	123466141	123466426	123465675	123465846
1556	"ENSG00000129003.15_2"	"VPS13C"	chr15	-	62169171	62169285	62169171	62169253	62170805	62170945
1557	"ENSG00000205702.10_1"	"CYP2D7"	chr22	-	42537271	42537406	42537271	42537349	42537543	42537685
1558	"ENSG00000019991.15_2"	"HGF"	chr7	-	81381435	81381578	81381435	81381563	81386504	81386619
1559	"ENSG00000182896.12_2"	"TMEM95"	chr17	+	7259490	7259595	7259514	7259595	7259347	7259368
1560	"ENSG00000182896.12_2"	"TMEM95"	chr17	+	7259710	7259798	7259718	7259798	7259514	7259595
1561	"ENSG00000168843.13_1"	"FSTL5"	chr4	-	162954776	162954810	162954776	162954807	163032422	163032564
1562	"ENSG00000119185.12_1"	"ITGB1BP1"	chr2	-	9546789	9547727	9546789	9547034	9548241	9548334
1563	"ENSG00000168237.17_1"	"GLYCTK"	chr3	+	52325760	52325938	52325762	52325938	52324975	52325127
1564	"ENSG00000259425.5_1"	"RP11-566K19.5"	chr15	+	23099200	23099372	23099342	23099372	23098398	23098527
1565	"ENSG00000062822.12_2"	"POLD1"	chr19	+	50911963	50912158	50912041	50912158	50910583	50910672
1566	"ENSG00000238098.8_1"	"ABCA17P"	chr16	+	2456603	2456910	2456608	2456910	2445840	2445939
1567	"ENSG00000168447.10_1"	"SCNN1B"	chr16	+	23366619	23366810	23366700	23366810	23364121	23364395
1568	"ENSG00000167751.12_1"	"KLK2"	chr19	+	51379727	51380014	51379903	51380014	51377976	51378136
1569	"ENSG00000167751.12_1"	"KLK2"	chr19	+	51380127	51380301	51380140	51380301	51379727	51380014
1570	"ENSG00000104783.11_1"	"KCNN4"	chr19	-	44276151	44276287	44276151	44276255	44278343	44278771
1571	"ENSG00000143643.12_2"	"TTC13"	chr1	-	231051938	231052048	231051938	231052045	231056255	231056340
1572	"ENSG00000091127.13_1"	"PUS7"	chr7	-	105148561	105148991	105148561	105148967	105162498	105162705
1573	"ENSG00000100253.12_1"	"MIOX"	chr22	+	50926671	50926771	50926703	50926771	50926314	50926477
1574	"ENSG00000100253.12_1"	"MIOX"	chr22	+	50927468	50927578	50927513	50927578	50926703	50926771
1575	"ENSG00000101974.14_1"	"ATP11C"	chrX	-	138844119	138844265	138844119	138844256	138845474	138845577
